Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
2416,Italy,"Slightly bitter and sour at first, this bright Sangiovese offers notes of forest berry, cherry and raspberry. It would pair nicely with cheesy pizza or pasta.",,85,12.0,Southern Italy,Terra degli Osci,,,,Di Majo Norante 2011 Sangiovese (Terra degli Osci),Sangiovese,Di Majo Norante
84729,France,"This richly perfumed wine is firm with tannins, showing its high alcohol through a sharp peppery edge. It is dense and concentrated, almost too much so to pair with food.",,88,29.0,Bordeaux,Montagne-Saint-Émilion,,Roger Voss,@vossroger,Château La Bastienne 2009  Montagne-Saint-Émilion,Bordeaux-style Red Blend,Château La Bastienne
106435,Italy,"Luminous and bright, this pretty Prosecco sparkler offers steady perlage and aromas of stone fruit, acacia flower, honey and a distant note of ripe melon at the back. It's light and fresh with chewy sweet tones and the perception of less acidity.",Extra Dry,86,24.0,Veneto,Prosecco di Valdobbiadene,,,,Bortolin NV Extra Dry  (Prosecco di Valdobbiadene),Prosecco,Bortolin
22950,Italy,"Aromas of toast, oak, earth and berry lead the way. The lean palate is rather diluted, showing dried cherry and hints of black pepper and espresso. Dusty, rather fleeting tannins leave a mouth drying finish.",Le Murate,86,,Central Italy,Montepulciano d'Abruzzo,,Kerin O’Keefe,@kerinokeefe,Nicodemi 2014 Le Murate  (Montepulciano d'Abruzzo),Montepulciano,Nicodemi
80352,France,"Soft and ripe wine that shows the richness of the year while offering a core of tannins. It is immediately attractive, although the structure and final tannins do promise aging potential.",,91,51.0,Bordeaux,Margaux,,Roger Voss,@vossroger,Château Rauzan-Gassies 2009  Margaux,Bordeaux-style Red Blend,Château Rauzan-Gassies
100465,US,"A very appealing nose of bright cherry and spice is followed by flavors of tea, spice and red berry in the mouth. Good body and tannins and a lingering finish make it a unique choice from a somewhat unknown region.",,83,20.0,New Mexico,New Mexico,,Susan Kostrzewa,@suskostrzewa,Casa Rondeña Winery 2004 Cabernet Franc (New Mexico),Cabernet Franc,Casa Rondeña Winery
12802,US,"Oaky and tannic at first sip, this wine has a softness waiting to let loose on the palate and reveal more floral cherry and raspberry notes. Through and through, the standout characteristic is dried herb, plenty of it, especially on the finish.",Bacchus Collection Terraces Estate Vineyard,88,60.0,California,Carneros,Napa-Sonoma,Virginie Boone,@vboone,Bouchaine 2012 Bacchus Collection Terraces Estate Vineyard Pinot Noir (Carneros),Pinot Noir,Bouchaine
89832,US,"This single-vineyard, 100% varietal wine explodes with aromas of freshly ground black pepper, thyme, violets and black cherries. The flavors are supremely pure and transparent, with little apparent new-oak influence and a captivating sense of texture.",Art Den Hoed Vineyard,92,32.0,Washington,Yakima Valley,Columbia Valley,Sean P. Sullivan,@wawinereport,Kerloo 2013 Art Den Hoed Vineyard Mourvèdre (Yakima Valley),Mourvèdre,Kerloo
5540,Spain,"Cherry and red-plum aromas are also horsey, jammy and suggestive of bacon fat. An astringent palate ranks as severely rugged and drawing. Bitter red-plum flavors simmer prior to a hard-tannin finish that's peppery and tart.",OVG,82,12.0,Northern Spain,Cariñena,,Michael Schachner,@wineschach,Terrai 2013 OVG Garnacha (Cariñena),Garnacha,Terrai
84983,Chile,"A unique wine with a proprietary Elqui imprint, this smells balsamic-y and tomatoey, with a rooty, earthy undercurrent. It feels grabby and full bodied, with tomato, boysenberry and green tobacco flavors. It holds onto that ashy tobacco character on the full-force finish.",Kankana del Elqui,88,44.0,Elqui Valley,,,Michael Schachner,@wineschach,San Pedro 2009 Kankana del Elqui Syrah (Elqui Valley),Syrah,San Pedro
72988,Italy,"Rose, red berry, underbrush and dark spice are some of the aromas you'll find on this fragrant, youthfully austere red. It's lean, tight and ethereal, with raw strawberry, licorice and white pepper flavors set against vibrant acidity and taut close-grained tannins. Drink after 2023.",Villero,89,,Piedmont,Barolo,,Kerin O’Keefe,@kerinokeefe,Boroli 2013 Villero  (Barolo),Nebbiolo,Boroli
77563,US,"A lovely Cabernet, rich and ripe in blackberries and cassis, with a touch of herbs and a little heat from high alcohol. A good steak, with its salty fattiness, will take care of that. But it's tannic. Not so much that you can't drink it now, but it really wants a year or two in the cellar.",District Collection,91,75.0,California,St. Helena,Napa,,,Raymond 2008 District Collection Cabernet Sauvignon (St. Helena),Cabernet Sauvignon,Raymond
56809,Italy,"Aurelio Settimo offers a ripe and chewy base Barolo with cheerful aromas of almond paste, cherry liqueur and licorice. Those nuances are enhanced by dusty mineral tones and astringent tannins. The wine is powerful, tannic and bold on the close.",,89,22.0,Piedmont,Barolo,,,,Aurelio Settimo 2006  Barolo,Nebbiolo,Aurelio Settimo
129668,France,"A level portion of this premier cru, called Les Plateaux, is the origin of this wine. As befits a wine from Nuits Saint-Georges, it is dark with tannins as well as fruit. It has a good structure, with dense blackberry and plum flavors that are developing. Give this wine until 2022.",Les Damodes Premier Cru,93,101.0,Burgundy,Nuits-St.-Georges,,Roger Voss,@vossroger,Jean-Luc and Paul Aegerter 2014 Les Damodes Premier Cru  (Nuits-St.-Georges),Pinot Noir,Jean-Luc and Paul Aegerter
45444,Italy,"This is a radically different Pinot Grigio that opens with a golden color and offers aromas of caramel, butterscotch and candied fruit. The mouthfeel is creamy and luscious. It's released after many years of cellar aging, and the process to make it is very sophisticated and labor-intensive.",,91,40.0,Northeastern Italy,Venezia Giulia,,,,Bressan 2006 Pinot Grigio (Venezia Giulia),Pinot Grigio,Bressan
55417,Argentina,"This full and ripe Cabernet has berry and black cherry aromas. Tannic, narrow and tough on the tongue, it is blasting with flavors of blackberry, mint and black coffee. It's fruit flavor is met with plenty of kick and grab. Can age for a year.",Reserve,87,11.0,Mendoza Province,Mendoza,,Michael Schachner,@wineschach,Trivento 2011 Reserve Cabernet Sauvignon (Mendoza),Cabernet Sauvignon,Trivento
59734,US,"Light and subtle, this offers tart cherry fruit with hints of mushroom. The texture and definition somewhat compensate for the overall lightness and lack of depth. It's a graceful, elegant wine best enjoyed young.",Emery,88,48.0,Oregon,Willamette Valley,,Paul Gregutt,@paulgwine ,WillaKenzie Estate 2013 Emery Pinot Noir,Pinot Noir,WillaKenzie Estate
80245,France,"Direct scents of white cherry and currant lead the charge on the nose of this accessible rosé, made from 100% Cinsault. The lightweight palate offers more of the same, with a surprising hit of sweet citrus on the close. Drink now.",,84,9.0,Languedoc-Roussillon,Pays d'Oc,,Lauren Buzzeo,@laurbuzz,Mont Gravet 2016 Rosé (Pays d'Oc),Rosé,Mont Gravet
125364,US,"It's an extreme rarity to find a Walla Walla Valley Cabernet Sauvignon at this price. Being 100% varietal, it offers reserved aromas of dates and plum. The flavors are full bodied and lush, exhibiting tacky tannins and whiffs of game.",Deadbird,88,18.0,Washington,Walla Walla Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,SoDo 2014 Deadbird Cabernet Sauvignon (Walla Walla Valley (WA)),Cabernet Sauvignon,SoDo
108413,France,"A blend of Braucol and Tannat, this a dark-colored blockbuster, with firm tannins that are mitigated by the smooth, rich blackberry flavor. It has power, immense concentration and great density. Age for 3–4 years.",Le Faucon,90,30.0,Southwest France,Côtes du Tarn,,Roger Voss,@vossroger,Domaine du Moulin 2010 Le Faucon Red (Côtes du Tarn),Red Blend,Domaine du Moulin
93485,Portugal,"Named after the crows that fly on the Campolargo estate, this is a warm, ripely fruity wine with sweet flavors and soft tannins. It is ready to drink, a delicious winter warmer.",Os Corvos da Vinha da Costa,87,13.0,Bairrada,,,Roger Voss,@vossroger,Campolargo 2008 Os Corvos da Vinha da Costa Red (Bairrada),Portuguese Red,Campolargo
53544,Portugal,"Named after the rare Douro golden oriole bird (which obviously likes to eat figs), this is a bright, fruity wine with light tannins that give it a delicious fresh, red fruit character. It has a smoky edge from wood aging, finely balanced and ready to drink now.",Papa Figos,89,15.0,Douro,,,Roger Voss,@vossroger,Casa Ferreirinha 2014 Papa Figos Red (Douro),Portuguese Red,Casa Ferreirinha
27547,US,"Lightly scented with melon, white peach and nectarines, this elegant Pinot Blanc has retained its bright acidity, wrapping it around the fresh, tangy fruit flavors. It is perfectly balanced and just slightly sweet, from fruit more than sugar. A lovely apéritif, it finishes lightly spicy with flavors of fresh cut pear.",,87,13.0,Oregon,Oregon,Oregon Other,Paul Gregutt,@paulgwine ,A to Z 2006 Pinot Blanc (Oregon),Pinot Blanc,A to Z
66433,Australia,"The blend is 71% Marsanne, 20% Viognier and 9% Roussanne. The result is a medium-bodied white that offers straightforward, fruity notes of pear and melon. It's clean and refreshing on the finish, with just a little hint of tannin.",Plexus,88,30.0,South Australia,Barossa Valley,,Joe Czerwinski,@JoeCz,John Duval Wines 2015 Plexus White (Barossa Valley),Rhône-style White Blend,John Duval Wines
79394,US,"Aromas like black pepper, blackberry jam and wood smoke are followed by rich fruit flavors and tasty oak accents in this bold, full-bodied wine. The texture is dominated by a cascade of fine tannins that give astringency and grip. Best enjoyed after 2018 to allow the texture to mellow.",Petit-Petite,90,15.0,California,California,California Other,Jim Gordon,@gordone_cellars,Twisted Cedar 2013 Petit-Petite Red (California),Red Blend,Twisted Cedar
83911,US,"Bone dry, tough and leathery, with a bitter, raisiny edge to the blackberries and cherries. Drink now.",Tatria Vintner's Limited Reserve,83,35.0,California,Temecula Valley,South Coast,,,Stuart Cellars 2006 Tatria Vintner's Limited Reserve Meritage (Temecula Valley),Meritage,Stuart Cellars
116621,US,"Peach pit, apple and pear fruit flavors combine in this crisp, somewhat steely wine that has a classic elegance. Depth, length and finishing minerality make this a wine worth extra attention.",Raven,92,25.0,Oregon,Dundee Hills,Willamette Valley,Paul Gregutt,@paulgwine ,Durant 2013 Raven Chardonnay (Dundee Hills),Chardonnay,Durant
129957,Spain,"Lightly baked berry aromas vie for attention with leather, spice and mild earth notes, and the result is disjointed. On the palate, this is tight as a drum initially, but more expansive as it unfolds. Cherry, plum, raspberry, vanilla and woodspice flavors finish pure, clean and easy. This is a fine yet manageable Rioja that's not trying too hard. Drink through 2016.",Crianza,90,17.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Viñedos Real Rubio 2010 Crianza  (Rioja),Tempranillo Blend,Viñedos Real Rubio
110246,Egypt,"Ripe pear, apple and tropical fruit in the nose leads into easy-drinking yellow fruit flavors on the palate. Creamy with a clean finish—a great everyday sip that will pair well with poultry, salads, cheeses.",Caspar Blanc de Noirs,84,,Egypt,,,Susan Kostrzewa,@suskostrzewa,Sahara Vineyards 2008 Caspar Blanc de Noirs Grenache (Egypt),Grenache,Sahara Vineyards
97130,Spain,"This salmon-colored wine is powdery on the nose, with aromatic hints of apple skins and raspberry. The palate feels lean, pinched and rubbery, while flavors of pithy citrus fruits finish chalky, with some tang.",Tempranillo-Shiraz,82,13.0,Northern Spain,Vino de la Tierra de Castilla y León,,Michael Schachner,@wineschach,Storks' Tower 2012 Tempranillo-Shiraz Rosé (Vino de la Tierra de Castilla y León),Rosé,Storks' Tower
100993,US,"Made from 100% Cabernet, this wine shows the intensity of fruit that Mount Veeder is capable of expressing. It also has excellent acidity. But the tannins are astringently strong, giving a numbing sting to the palate. This certainly needs time. Give it until 2022 and beyond.",Lampyridae Vineyards,92,100.0,California,Mount Veeder,Napa,,,Communication Block 2011 Lampyridae Vineyards Cabernet Sauvignon (Mount Veeder),Cabernet Sauvignon,Communication Block
122353,US,"There is a lot of herbal and woody nuance to the nose of this blend of 72% Grenache, 10% Syrah, 10% Mourvèdre, 5% Carignane and 3% Counoise. Thyme, dried fennel and Earl Grey tea aromas lift the dark strawberry fruit. Shaved cedar flavors frame the palate, where lavender and other purple flowers integrate seamlessly into the soft red fruit.",Madonne Estate,91,32.0,California,Santa Clara Valley,Central Coast,Matt Kettmann,@mattkettmann,Sarah's Vineyard 2012 Madonne Estate Red (Santa Clara Valley),Rhône-style Red Blend,Sarah's Vineyard
123112,US,"This tasty wine opens with savory scents of herb-speckled cranberries and red currants. It's a tight and tangy wine, that comes alive with aggressive aeration. Drink now through 2020.",,88,40.0,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,@paulgwine ,White Rose 2014 Pinot Noir (Willamette Valley),Pinot Noir,White Rose
74195,US,"The winery's reserve bottling is consistent in terms of flavor and style, with the estate 2009 just a bit deeper in color and body. Still tight, with green tea flavors in the tannins leaving a slightly bitter aftertaste.",Reserve,87,35.0,Oregon,McMinnville,Willamette Valley,Paul Gregutt,@paulgwine ,Yamhill Valley 2009 Reserve Pinot Noir (McMinnville),Pinot Noir,Yamhill Valley
56057,Austria,"From vines on the slopes of the north-west corner of Lake Neusiedl, this is a broad, juicy wine. It has red cherry flavors, soft, generous tannins and attractively balanced acidity. It's not a wine for long-term aging and is likely to be at its best in three years. Glass stopper",,88,37.0,Burgenland,,,Roger Voss,@vossroger,Gernot and Heike Heinrich 2011 St. Laurent (Burgenland),St. Laurent,Gernot and Heike Heinrich
92311,France,"From the Cognac region, this fresh and fruity wine is light and bright with herbal flavors, crisp citrus and intense acidity. It's ready to drink.",Lepontis,84,12.0,France Other,Charentais,,Roger Voss,@vossroger,Maison des 3 Ponts 2014 Lepontis Sauvignon Blanc (Charentais),Sauvignon Blanc,Maison des 3 Ponts
